Title,Authors,Keywords
Multimodal Ecological Technology: From Child’s Social Behavior Assessment to Child-Robot Interaction Improvement,"'Giuseppina Schiavone', 'Domenico Formica', 'Fabrizio Taffoni', 'Domenico Campolo', 'Eugenio Guglielmelli', 'Flavio Keller'","'Child-robot interactions', 'Autism', 'Ecological assessment', 'Multimodal signals', 'In-field calibration'"
Building Eye Contact in E-Learning Through Head-Eye Coordination,"'Alaa Halawani', 'Haibo Li', 'Adi Anani'","'E-learning', 'Video conferencing', 'Eye contact without gaze estimation', 'Head-eye coordination', 'Motion tracking', 'SIFT', 'Human-robot interaction'"
Would Children Help a Robot in Need?,"'Tanya N. Beran', 'Alejandro Ramirez-Serrano', 'Roman Kuzyk', 'Sarah Nugent', 'Meghann Fior'","'Robotics', 'Children', 'Prosocial behaviors', 'Developmental robotics'"
Evaluating Human-Robot Interaction,"'James E. Young', 'JaYoung Sung', 'Amy Voida', 'Ehud Sharlin', 'Takeo Igarashi', 'Henrik I. Christensen', 'Rebecca E. Grinter'","'Human-robot interaction', 'Evaluation methods', 'Frameworks'"
Field Trial of a Networked Robot at a Train Station,"'Masahiro Shiomi', 'Daisuke Sakamoto', 'Takayuki Kanda', 'Carlos Toshinori Ishi', 'Hiroshi Ishiguro', 'Norihiro Hagita'","'Networked robot', 'Semi-autonomous communication robot', 'Field trial'"
Assessing Acceptance of Assistive Social Agent Technology by Older Adults: the Almere Model,"'Marcel Heerink', 'Ben Kröse', 'Vanessa Evers', 'Bob Wielinga'","'Technology acceptance', 'Assistive technology', 'Elderly users', 'Social robots', 'Embodied agents'"
Replacement of Highly Educated Surgical Assistants by Robot Technology in Working Life: Paradigm Shift in the Service Sector,'Kristian Wasen',"'Service robots', 'User acceptance', 'Organization science', 'Health care robotics', 'Robots as surrogate artificial work partners', 'Human-robot interaction'"
"Robots in Society, Society in Robots",'Selma Šabanović',"'Mutual shaping of technology and society', 'Technological determinism', 'Design', 'Social analysis of robotics'"
How wild is wild? A taxonomy to characterize the ‘wildness’ of child-robot interaction,"'Tamie Salter', 'François Michaud', 'Hélène Larouche'","'Child-robot interaction', 'Reflection and planning', 'Taxonomy'"
Review of Human Studies Methods in HRI and Recommendations,"'Cindy L. Bethel', 'Robin R. Murphy'","'Human-robot interaction', 'Experimental design', 'Human studies', 'Evaluation methods'"
An Approach to the Design of Socially Acceptable Robots for Children with Autism Spectrum Disorders,"'Karla Conn Welch', 'Uttama Lahiri', 'Zachary Warren', 'Nilanjan Sarkar'","'Virtual robots', 'Identification of emotional expressions', 'Social interaction', 'Autism intervention'"
Design for Acceptability: Improving Robots’ Coexistence in Human Society,"'Pericle Salvini', 'Cecilia Laschi', 'Paolo Dario'","'Acceptability', 'Aesthetics', 'Ethics', 'Legal', 'Social', 'Human factors', 'Service robot', 'Design methodology'"
Expressing Emotions with the Social Robot Probo,"'Jelle Saldien', 'Kristof Goris', 'Bram Vanderborght', 'Johan Vanderfaeillie', 'Dirk Lefeber'","'HRI', 'Social robot', 'Facial expressions', 'Emotions'"
Domestic Robot Ecology,"'JaYoung Sung', 'Rebecca E. Grinter', 'Henrik I. Christensen'","'Domestic robots', 'Long-term interaction'"
Recognizing Hand Grasp and Manipulation Through Empirical Copula,"'Zhaojie Ju', 'Honghai Liu'","'Empirical Copula', 'Robotic hand', 'Recognition', 'Human robot interaction'"
Towards the Development of International Safety Standards for Human Robot Interaction,"'Christopher Harper', 'Gurvinder Virk'","'Robot', 'Safety', 'Dependability', 'Assurance', 'Requirements', 'Standards', 'ISO', 'TC184/SC2', 'Personal care robots', 'Medical care robots'"
Synthesizing Robot Motions Adapted to Human Presence,"'Emrah Akin Sisbot', 'Luis F. Marin-Urias', 'Xavier Broquère', 'Daniel Sidobre', 'Rachid Alami'","'Human-Robot Interaction', 'Motion Planning', 'Perspective Taking'"
Safety Analysis for a Human-Friendly Manipulator,"'Sami Haddadin', 'Alin Albu-Schäffer', 'Gerd Hirzinger'","'Human-friendly robot', 'Robot safety', 'Physical Human-Robot Interaction', 'Crash-testing', 'Soft-tissue injury', 'Collision detection'"
Safety of Interactive Robotics—Learning from Accidents,"'Timo Malm', 'Juhani Viitaniemi', 'Jyrki Latokartano', 'Salla Lind', 'Outi Venho-Ahonen', 'Jari Schabel'","'Robot', 'Accident', 'Safety', 'Hazard', 'Crushing'"
Intrinsically Safe Robot Arm: Adjustable Static Balancing and Low Power Actuation,"'Mathijs Vermeulen', 'Martijn Wisse'","'Safe robot', 'Gravity compensation', 'Gravity balancing', 'Low power robot', 'Manipulator'"
The Safety of a Robot Actuated by Pneumatic Muscles—A Case Study,"'Michaël Van Damme', 'Pieter Beyl', 'Bram Vanderborght', 'Rino Versluys', 'Ronald Van Ham', 'Innes Vanderniepen', 'Frank Daerden', 'Dirk Lefeber'","'Robot safety', 'Pneumatic muscles', 'Compliance', 'Proxy-based sliding mode control'"
Design Principles for Safety in Human-Robot Interaction,"'Manuel Giuliani', 'Claus Lenz', 'Thomas Müller', 'Markus Rickert', 'Alois Knoll'","'Human-robot interaction', 'Safety issues', 'Speech processing', 'Vision processing', 'Robot control'"
Safe Adaptive Compliance Control of a Humanoid Robotic Arm with Anti-Windup Compensation and Posture Control,"'Said Ghani Khan', 'Guido Herrmann', 'Tony Pipe', 'Chris Melhuish', 'Adam Spiers'","'Adaptive compliance control', 'Safe human-robot-interaction', 'Anti-windup compensation', 'Posture control'"
Interaction with a Moving Object Affects One’s Perception of Its Animacy,"'Haruaki Fukuda', 'Kazuhiro Ueda'","'Animacy perception', 'Moving robot', 'Human-robot interaction'"
Comparison on Identification of Affective Body Motions by Robots Between Elder People and University Students: A Case Study in Japan,"'Tatsuya Nomura', 'Akira Nakao'","'Emotion', 'Body motion expression', 'Elderly', 'Psychological experiment'"
A Cross-cultural Study: Effect of Robot Appearance and Task,"'Dingjun Li', 'P. L. Patrick Rau', 'Ye Li'","'Human robot interaction', 'Social robot', 'Cultural differences', 'Robot appearance', 'Robot task'"
Confidence-Based Multi-Robot Learning from Demonstration,"'Sonia Chernova', 'Manuela Veloso'","'Learning from demonstration', 'Multi-robot learning', 'Human–robot interaction', 'Multi-robot systems'"
Person Following Using Histograms of Oriented Gradients,'Jonathan Brookshire',"'Person following', 'Pedestrian tracking', 'Histogram of oriented gradients', 'Detection error tradeoff', 'Weather'"
A Bank of Unscented Kalman Filters for Multimodal Human Perception with Mobile Service Robots,"'Nicola Bellotto', 'Huosheng Hu'","'Robot perception', 'Human tracking and recognition', 'Bayesian estimation', 'Service robotics'"
Extending Commands Embedded in Actions for Human-Robot Cooperative Tasks,"'Kazuki Kobayashi', 'Seiji Yamada'","'Interaction design', 'Cooperative sweeping', 'Cognitive load', 'Mobile robot'"
Adaptive Dynamic Coupling Control of Hybrid Joints of Human-Symbiotic Wheeled Mobile Manipulators with Unmodelled Dynamics,"'Zhijun Li', 'Yipeng Yang', 'Shiping Wang'","'Mobile manipulators', 'Hybrid joint', 'Unmodelled dynamics'"
Tracking and Modeling of Human Activity Using Laser Rangefinders,"'Anand Panangadan', 'Maja Matarić', 'Gaurav S. Sukhatme'","'Laser rangefinder', 'Tracking', 'Interaction', 'Markov models', 'Activity recognition'"
People Tracking with UWB Radar Using a Multiple-Hypothesis Tracking of Clusters (MHTC) Method,"'SangHyun Chang', 'Rangoli Sharan', 'Michael Wolf', 'Naoki Mitsumoto', 'Joel W. Burdick'","'UWB radar', 'Human tracking', 'Tracking', 'Filtering', 'Multi-target tracking', 'Multiple hypothesis tracking'"
Multi-Part People Detection Using 2D Range Data,"'Oscar Martinez Mozos', 'Ryo Kurazume', 'Tsutomu Hasegawa'","'Laser-based people detection', 'Multiple cue classification', 'Sensor fusion', 'Multi-part object detection'"
Probabilistic Autonomous Robot Navigation in Dynamic Environments with Human Motion Prediction,"'Amalia F. Foka', 'Panos E. Trahanias'","'Navigation', 'Obstacle avoidance', 'Motion prediction', 'Path planning', 'POMDPs'"
A Component-Based Approach to Visual Person Tracking from a Mobile Platform,"'Simone Frintrop', 'Achim Königs', 'Frank Hoeller', 'Dirk Schulz'","'Visual tracking', 'Component-based tracking', 'Person tracking'"
Real-time Motion Tracking from a Mobile Robot,"'Boyoon Jung', 'Gaurav S. Sukhatme'","'Mobile robot', 'Motion tracking', 'Particle filter'"
Vision-Based System for Human Detection and Tracking in Indoor Environment,"'Y. Benezeth', 'B. Emile', 'H. Laurent', 'C. Rosenberger'","'Human detection', 'Background subtraction', 'Tracking', 'Classification', 'Evaluation'"
Multi-model Hypothesis Group Tracking and Group Size Estimation,"'Boris Lau', 'Kai O. Arras', 'Wolfram Burgard'","'Group tracking', 'People tracking', 'Laser-based tracking', 'Mobile robot', 'Multi-hypothesis tracking', 'Proxemics theory', 'Interaction', 'Social relations'"
Biometric Emotion Assessment and Feedback in an Immersive Digital Environment,"'Daniel Castro Silva', 'Vasco Vinhas', 'Luís Paulo Reis', 'Eugénio Oliveira'","'Emotion assessment', 'Biometric readings', 'Immersive digital environments', 'Aeronautical simulation'"
Classification of Standing States for the Humanoid Robot SJTU-HR1,"'Jialun Yang', 'Feng Gao', 'Zhenlin Jin'","'Standing states', 'Robot-environment interaction', 'Robot self-interaction', '\nG\n\nF\n sets', 'SJTU-HR1'"
Towards the Development of Emotional Dancing Humanoid Robots,'Jimmy Or',"'Flexible spine humanoid robots', 'Entertainment robots', 'Dancing robots', 'Emotional dancing', 'Belly dancing', 'Social robots', 'Hip-swaying walk'"
Development and Validation of a Robust Speech Interface for Improved Human-Robot Interaction,"'Amin Atrash', 'Robert Kaplow', 'Julien Villemure', 'Robert West', 'Hiba Yamani', 'Joelle Pineau'","'Intelligent wheelchair', 'Dialogue management', 'Service robotics', 'Human-robot interaction'"
"Human Robot Interaction Through Semantic Integration of Multiple Modalities, Dialog Management, and Contexts","'David O. Johnson', 'Arvin Agah'","'Dialog grounding', 'Human robot interaction', 'Multimodal sensor fusion', 'Robot learning', 'Semantic integration'"
Toward the Human–Robot Co-Existence Society: On Safety Intelligence for Next Generation Robots,"'Yueh-Hsuan Weng', 'Chien-Hsun Chen', 'Chuen-Tsai Sun'","'Safety intelligence', 'Robot legal studies', 'Roboethics', 'Robot policy', 'The three laws of robotics', 'Robot law', 'Social robotics'"
Acceptance of Healthcare Robots for the Older Population: Review and Future Directions,"'E. Broadbent', 'R. Stafford', 'B. MacDonald'","'Older persons', 'Healthcare', 'Robots', 'Acceptance'"
Eye Movements as a Means to Evaluate and Improve Robots,"'Jan Zwickel', 'Hermann J. Müller'","'Social robots', 'Eye movements', 'Theory of mind'"
“I Love This Dog”—Children’s Emotional Attachment to the Robotic Dog AIBO,"'Astrid Weiss', 'Daniela Wurhofer', 'Manfred Tscheligi'","'Emotional attachment', 'Children', 'AIBO', 'HRI', 'Robotic pet', 'Case study'"
Gender Representation and Humanoid Robots Designed for Domestic Use,"'Julie Carpenter', 'Joan M. Davis', 'Norah Erwin-Stewart', 'Tiffany R. Lee', 'John D. Bransford', 'Nancy Vye'","'Android', 'Design', 'Expectations', 'Gender', 'Human', 'Humanoid', 'Human-robot interaction', 'Interaction', 'Robot', 'Social', 'Stereotypes'"
"Personal Robots, Appearance, and Human Good: A Methodological Reflection on Roboethics",'Mark Coeckelbergh',"'Personal robots', 'Ethics of robotics', 'Appearance', 'Human flourishing', 'Artificial intelligence'"
The Ethical Treatment of Artificially Conscious Robots,'David Levy',"'Robot consciousness', 'Machine consciousness', 'Roboethics', 'Robot rights', 'Robot ethics'"
Evolutionary Ethics in Agent Societies,"'Pieter Spronck', 'Berend Berendsen'","'Ethics', 'Morality', 'Evolutionary algorithms', 'Multi-agent societies', 'Simulation'"
"Combining Moral Theory, Modal Logic and Mas to Create Well-Behaving Artificial Agents","'Vincent Wiegel', 'Jan van den Berg'","'Software agents', 'Morality', 'Modal logic', 'Trust', 'Deontic constraints', 'BDI'"
Looking Forward to Sociable Robots,'Glenda Shaw-Garlock',"'Sociable robots', 'Kismet', 'Repliée', 'Human-robot interaction'"
How Quickly Should a Communication Robot Respond? Delaying Strategies and Habituation Effects,"'Toshiyuki Shiwa', 'Takayuki Kanda', 'Michita Imai', 'Hiroshi Ishiguro', 'Norihiro Hagita'","'Communication robots', 'System response time', 'Delaying strategy', 'Conversational filler', 'Habituation effect'"
Humanoid Robots as a Broadcasting Communication Medium in Open Public Spaces,"'Daisuke Sakamoto', 'Kotaro Hayashi', 'Takayuki Kanda', 'Masahiro Shiomi', 'Satoshi Koizumi', 'Hiroshi Ishiguro', 'Tsukasa Ogasawara', 'Norihiro Hagita'","'Humanoid robot', 'Field experiment', 'Broadcasting information service'"
Does the Design of a Robot Influence Its Animacy and Perceived Intelligence?,"'Christoph Bartneck', 'Takayuki Kanda', 'Omar Mubin', 'Abdullah Al\xa0Mahmud'","'Robot', 'Intelligence', 'Animacy', 'Embodiment', 'Perception'"
The Autonomous City Explorer: Towards Natural Human-Robot Interaction in Urban Environments,"'Andrea Bauer', 'Klaas Klasing', 'Georgios Lidoris', 'Quirin Mühlbauer', 'Florian Rohrmüller', 'Stefan Sosnowski', 'Tingting Xu', 'Kolja Kühnlenz', 'Dirk Wollherr', 'Martin Buss'","'Human-robot interaction', 'Knowledge representation', 'Social robotics', 'Field robotics', 'Autonomous outdoor navigation'"
“Like-Me” Simulation as an Effective and Cognitively Plausible Basis for Social Robotics,"'William G. Kennedy', 'Magdalena D. Bugajska', 'Anthony M. Harrison', 'J. Gregory Trafton'","'ACT-R', 'Theory of Mind', 'Embodied cognition', '“Like-me” simulation', 'Cognitive plausibility'"
Experimenting False Alarm Demand for Human Robot Interactions in Humanoid Soccer Robots,"'Mohan Rajesh Elara', 'Wijerupage Sardha Wijesoma', 'Carlos Antonio Acosta Calderon', 'Changjiu Zhou'","'Human robot teams', 'Robot performance', 'False alarm demand', 'Humanoid soccer robots', 'Autonomy modes'"
"Measurement Instruments for the Anthropomorphism, Animacy, Likeability, Perceived Intelligence, and Perceived Safety of Robots","'Christoph Bartneck', 'Dana Kulić', 'Elizabeth Croft', 'Susana Zoghbi'","'Human factors', 'Robot', 'Perception', 'Measurement'"
Toward Acceptable Domestic Robots: Applying Insights from Social Psychology,"'James E. Young', 'Richard Hawkins', 'Ehud Sharlin', 'Takeo Igarashi'","'Models and principles', 'User/machine systems', 'Software psychology'"
Using Attachable Humanoid Parts for Realizing Imaginary Intention and Body Image,"'Hirotaka Osawa', 'Ren Ohmura', 'Michita Imai'","'Human-robot interaction', 'Human-agent interaction', 'Human interface', 'Anthropomorphization'"
Where Robots and Virtual Agents Meet,"'Thomas Holz', 'Mauro Dragone', 'G. M. P. O’Hare'","'Social interaction', 'Mixed reality agents', 'Human-robot interaction', 'Human-computer interaction'"
"Towards Humanlike Social Touch for Sociable Robotics and Prosthetics: Comparisons on the Compliance, Conformance and Hysteresis of Synthetic and Human Fingertip Skins","'John-John Cabibihan', 'Stéphane Pattofatto', 'Moez Jomâa', 'Ahmed Benallal', 'Maria Chiara Carrozza'","'Bio-robotics and biomedical robotics', 'Prosthetics', 'Artificial skin', 'Finite element method', 'Skin compliance', 'Conformance', 'Hysteresis'"
Satisficing Coordination and Social Welfare for Robotic Societies,"'Wynn C. Stirling', 'Matthew S. Nokleby'","'Multi-agent systems', 'Game theory', 'Social choice theory', 'Satisficing', 'Conditional preferences', 'Coherence'"
Multi-Layer Architecture of Ubiquitous Robot System for Integrated Services,"'Jong-Hwan Kim', 'In-Bae Jeong', 'In-Won Park', 'Kang-Hee Lee'","'Ubiquitous robot (Ubibot)', 'Software robot (Sobot)', 'Embedded robot (Embot)', 'Mobile robot (Mobot)', 'Middleware', 'Multi-layer architecture of ubiquitous robot'"
Modeling Aspects of Theory of Mind with Markov Random Fields,"'Jesse Butterfield', 'Odest Chadwicke Jenkins', 'David M. Sobel', 'Jonas Schwertfeger'","'Theory of Mind', 'Markov random fields', 'Multi-robot', 'Belief propagation'"
Keepon,"'Hideki Kozima', 'Marek P. Michalowski', 'Cocoro Nakagawa'","'Human-robot interaction', 'Robot design', 'Social development', 'Autism therapy', 'Rhythmic synchrony', 'Interpersonal coordination'"
